abilene-christian,NULL
army,31,16,15,51.6,2124.0,68.5,50.8,105.7,767,1723,44.5,461,628,73.4,250,675,37.0,51.8,55.5,36.4,46.1,20.5,33.4,1.06,2245,72.4,51.2,1133,36.5,31.8,330,10.6,70.7,803,25.9,118,3.8,57.6,442,14.3,1.01,7.5,160,5.2,20.6,437,14.1,5.7,99,3.2,601,19.4,10
auburn,32,9,23,28.1,2171.0,67.8,47.9,95.5,726,1777,40.9,439,627,70.0,183,589,31.1,46.0,50.0,35.3,52.4,21.2,26.5,0.96,2074,64.8,49.6,1094,34.2,29.2,329,10.3,70.1,765,23.9,115,3.6,54.5,396,12.4,0.93,10.2,222,6.9,19.7,427,13.3,7.2,124,3.9,657,20.5,15
austin-peay,31,8,23,25.8,2204.0,71.1,49.5,100.6,783,1714,45.7,426,633,67.3,226,590,38.3,52.3,55.0,36.9,50.2,19.2,30.6,1.01,2218,71.5,47.9,1053,34.0,30.0,315,10.2,65.7,738,23.8,91,2.9,58.1,455,14.7,0.91,8.8,194,6.3,22.8,502,16.2,8.2,159,5.1,490,15.8,6
ball-state,30,15,15,50.0,1972.0,65.7,51.3,99.2,656,1541,42.6,468,718,65.2,177,542,32.7,48.3,52.0,46.6,49.0,23.9,27.1,0.99,1957,65.2,53.2,1067,35.6,35.8,368,12.3,70.5,699,23.3,78,2.6,54.1,355,11.8,0.78,9.8,193,6.4,23.1,455,15.2,4.4,71,2.4,516,17.2,5
baylor,37,23,14,62.2,2548.0,68.9,55.2,110.3,1002,2178,46.0,550,796,69.1,257,728,35.3,51.9,55.0,36.5,53.0,19.6,27.4,1.1,2811,76.0,51.1,1387,37.5,34.3,443,12.0,67.8,944,25.5,107,2.9,58.5,586,15.8,1.33,9.5,243,6.6,17.2,439,11.9,7.6,166,4.5,632,17.1,13
belmont,33,26,7,78.8,2255.0,68.3,53.1,112.3,906,1844,49.1,442,604,73.2,279,729,38.3,56.7,59.4,32.8,49.5,17.4,33.0,1.12,2533,76.8,47.9,1049,31.8,29.9,306,9.3,65.9,743,22.5,83,2.5,57.0,516,15.6,1.17,14.3,322,9.8,19.5,440,13.3,5.0,88,2.7,604,18.3,5
bethune-cookman,34,14,20,41.2,2302.0,67.7,52.2,99.2,815,1957,41.6,463,742,62.4,190,620,30.6,46.5,49.4,37.9,54.8,20.3,25.0,0.99,2283,67.1,50.5,1176,34.6,32.6,425,12.5,68.4,751,22.1,108,3.2,53.9,439,12.9,1.05,10.7,246,7.2,18.2,420,12.4,7.2,125,3.7,698,20.5,20
binghamton,30,3,27,10.0,1985.0,66.2,43.7,84.4,588,1580,37.2,344,533,64.5,156,546,28.6,42.2,45.7,33.7,51.6,20.5,27.9,0.84,1676,55.9,48.5,1056,35.2,27.4,303,10.1,69.7,753,25.1,113,3.8,42.0,247,8.2,0.54,8.7,173,5.8,23.2,461,15.4,4.3,74,2.5,507,16.9,15
boise-state,32,21,11,65.6,2131.0,66.6,52.7,109.9,824,1790,46.0,446,597,74.7,249,637,39.1,53.0,56.5,33.4,49.1,19.0,31.9,1.1,2343,73.2,53.8,1081,33.8,31.5,323,10.1,76.0,758,23.7,93,2.9,51.3,423,13.2,1.1,9.9,212,6.6,18.1,385,12.0,3.3,54,1.7,599,18.7,17
boston-college,33,16,17,48.5,2121.0,64.3,50.0,104.4,750,1701,44.1,481,676,71.2,234,662,35.3,51.0,54.8,39.7,46.6,21.7,31.7,1.04,2215,67.1,48.7,1036,31.4,28.1,289,8.8,69.3,747,22.6,85,2.6,53.9,404,12.2,1.07,8.7,184,5.6,17.7,376,11.4,4.7,86,2.6,519,15.7,9
boston-university,30,17,13,56.7,1979.0,66.0,49.2,102.8,739,1647,44.9,317,436,72.7,240,648,37.0,52.2,54.9,26.5,49.0,15.6,35.4,1.03,2035,67.8,47.4,963,32.1,26.0,255,8.5,68.7,708,23.6,100,3.3,55.2,408,13.6,1.09,11.3,223,7.4,18.9,374,12.5,3.3,53,1.8,504,16.8,5
bowling-green,32,13,19,40.6,2078.0,64.9,50.0,101.4,753,1795,41.9,346,484,71.5,158,516,30.6,46.4,52.1,27.0,56.5,16.4,22.5,1.01,2108,65.9,50.1,1095,34.2,31.1,349,10.9,69.1,746,23.3,95,3.0,51.1,385,12.0,0.94,11.4,236,7.4,19.7,410,12.8,7.9,136,4.3,515,16.1,4
bradley,35,18,17,51.4,2331.0,66.6,51.6,101.7,876,2006,43.7,434,600,72.3,185,580,31.9,48.3,51.7,29.9,58.3,18.3,23.4,1.02,2371,67.7,49.3,1151,32.9,30.4,373,10.7,68.2,778,22.2,103,2.9,50.1,439,12.5,1.06,13.6,318,9.1,17.8,415,11.9,4.5,84,2.4,615,17.6,15
brigham-young,36,24,12,66.7,2559.0,71.1,54.6,108.5,999,2188,45.7,566,777,72.8,213,630,33.8,50.5,54.3,35.5,56.6,20.4,23.0,1.09,2777,77.1,52.6,1396,38.8,32.6,431,12.0,72.5,965,26.8,118,3.3,57.6,575,16.0,1.33,11.4,291,8.1,16.9,432,12.0,4.3,89,2.5,678,18.8,12
brown,28,13,15,46.4,1822.0,65.1,48.6,97.8,610,1490,40.9,323,512,63.1,205,594,34.5,47.8,51.4,34.4,45.5,18.1,34.5,0.98,1782,63.6,52.2,1002,35.8,31.2,306,10.9,73.2,696,24.9,74,2.6,57.2,349,12.5,0.88,10.2,185,6.6,21.7,396,14.1,6.9,103,3.7,471,16.8,13
bryant,31,19,12,61.3,2084.0,67.2,53.3,110.1,812,1693,48.0,453,627,72.2,217,610,35.6,54.4,57.6,37.0,51.9,19.7,28.4,1.1,2294,74.0,50.4,1055,34.0,30.6,303,9.8,70.2,752,24.3,113,3.6,57.9,470,15.2,1.18,7.6,158,5.1,19.2,400,12.9,2.0,35,1.1,512,16.5,13
bucknell,34,28,6,82.4,2128.0,62.6,52.9,107.0,818,1807,45.3,484,652,74.2,157,438,35.8,49.6,53.8,36.1,58.1,21.3,20.7,1.07,2277,67.0,52.4,1230,36.2,29.3,308,9.1,75.5,922,27.1,88,2.6,55.6,455,13.4,1.42,5.5,118,3.5,15.0,320,9.4,7.5,139,4.1,498,14.6,2
