abilene-christian,NULL
brown,31,8,23,25.8,2025.0,65.3,46.5,94.2,685,1695,40.4,303,483,62.7,234,647,36.2,47.3,49.5,28.5,47.3,15.9,36.8,0.94,1907,61.5,47.2,1001,32.3,24.9,280,9.0,69.5,721,23.3,73,2.4,60.3,413,13.3,1.08,8.0,162,5.2,18.9,382,12.3,4.5,79,2.5,497,16.0,11
bryant,30,2,28,6.7,1999.0,66.6,45.9,92.6,656,1626,40.3,331,480,69.0,209,690,30.3,46.8,49.9,29.5,48.3,17.9,33.9,0.93,1852,61.7,46.5,942,31.4,27.6,293,9.8,65.4,649,21.6,88,2.9,57.3,376,12.5,0.85,6.7,133,4.4,22.1,441,14.7,3.7,64,2.1,552,18.4,13
bucknell,35,25,10,71.4,2239.0,64.0,51.6,107.6,836,1813,46.1,532,687,77.4,206,526,39.2,51.8,56.3,37.9,52.3,22.1,25.6,1.08,2410,68.9,53.4,1237,35.3,30.0,314,9.0,76.9,923,26.4,102,2.9,57.2,478,13.7,1.15,6.8,152,4.3,18.6,416,11.9,6.1,112,3.2,595,17.0,9
buffalo,31,20,11,64.5,2137.0,68.9,53.7,105.8,806,1734,46.5,438,665,65.9,212,601,35.3,52.6,55.2,38.4,52.5,19.4,28.1,1.06,2262,73.0,53.3,1245,40.2,35.7,374,12.1,70.9,871,28.1,117,3.8,63.4,511,16.5,1.1,8.1,174,5.6,21.7,464,15.0,8.5,157,5.1,549,17.7,9
butler,37,22,15,59.5,2411.0,65.2,51.7,97.6,823,2014,40.9,523,806,64.9,183,651,28.1,45.4,49.1,40.0,54.4,22.2,23.3,0.98,2352,63.6,53.8,1323,35.8,35.7,468,12.6,72.0,855,23.1,122,3.3,55.2,454,12.3,0.94,9.9,239,6.5,20.1,485,13.1,6.7,123,3.3,715,19.3,16
cal-poly,33,18,15,54.5,1994.0,60.4,54.8,107.1,772,1800,42.9,366,524,69.8,226,642,35.2,49.2,52.1,29.1,51.1,17.1,31.7,1.07,2136,64.7,55.4,1138,34.5,36.6,406,12.3,74.2,732,22.2,105,3.2,54.0,417,12.6,1.19,9.4,188,5.7,17.6,351,10.6,3.3,51,1.5,594,18.0,7
cal-state-bakersfield,31,16,15,51.6,2059.0,66.4,52.2,103.0,761,1676,45.4,401,587,68.3,198,542,36.5,51.3,54.3,35.0,53.1,18.9,28.0,1.03,2121,68.4,51.0,971,31.3,34.9,352,11.4,67.2,619,20.0,88,2.8,57.7,439,14.2,0.96,12.0,248,8.0,22.2,457,14.7,7.0,107,3.5,614,19.8,11
cal-state-fullerton,31,21,10,67.7,2178.0,70.3,54.4,111.0,833,1763,47.2,485,699,69.4,266,658,40.4,54.8,57.7,39.6,46.9,20.1,33.0,1.11,2417,78.0,53.5,1165,37.6,36.9,385,12.4,70.1,780,25.2,112,3.6,55.7,464,15.0,0.98,8.0,174,5.6,21.8,475,15.3,4.8,84,2.7,603,19.5,15
cal-state-northridge,28,7,21,25.0,1941.0,69.3,50.5,98.3,641,1671,38.4,456,604,75.5,170,554,30.7,43.4,48.7,36.1,49.4,23.9,26.7,0.98,1908,68.1,50.4,982,35.1,36.2,397,14.2,64.5,585,20.9,102,3.6,58.5,375,13.4,0.98,9.0,175,6.2,19.8,384,13.7,4.5,67,2.4,627,22.4,12
california,34,24,10,70.6,2254.0,66.3,53.9,107.3,893,1878,47.6,477,641,74.4,156,430,36.3,51.7,55.4,34.1,60.9,19.7,19.3,1.07,2419,71.1,52.4,1182,34.8,32.1,341,10.0,72.8,841,24.7,87,2.6,60.5,540,15.9,1.31,7.1,159,4.7,18.2,411,12.1,5.6,106,3.1,489,14.4,8
campbell,32,17,15,53.1,2234.0,69.8,53.4,106.1,846,1748,48.4,509,761,66.9,169,452,37.4,53.2,56.2,43.5,57.1,21.5,21.4,1.06,2370,74.1,49.7,1129,35.3,31.5,329,10.3,67.9,800,25.0,85,2.7,58.6,496,15.5,1.09,8.8,196,6.1,20.3,454,14.2,9.0,167,5.2,648,20.2,23
canisius,30,5,25,16.7,2043.0,68.1,49.5,96.2,704,1731,40.7,366,503,72.8,191,580,32.9,46.2,49.9,29.1,52.2,18.6,29.2,0.96,1965,65.5,48.7,1043,34.8,33.9,371,12.4,63.5,672,22.4,105,3.5,46.4,327,10.9,0.74,9.4,192,6.4,21.6,442,14.7,4.3,76,2.5,539,18.0,16
central-arkansas,29,8,21,27.6,2189.0,75.5,52.0,94.0,786,1884,41.7,336,605,55.5,150,490,30.6,45.7,47.4,32.1,61.8,16.3,21.9,0.94,2058,71.0,48.9,1091,37.6,33.9,425,14.7,63.9,666,23.0,107,3.7,54.2,426,14.7,0.96,10.7,235,8.1,20.3,445,15.3,5.3,92,3.2,588,20.3,8
central-connecticut-state,29,13,16,44.8,2025.0,69.8,50.3,100.2,717,1689,42.5,415,547,75.9,180,524,34.4,47.8,52.1,32.4,52.9,20.5,26.6,1.0,2029,70.0,48.4,975,33.6,33.3,345,11.9,63.4,630,21.7,116,4.0,54.8,393,13.6,0.93,11.6,235,8.1,20.9,424,14.6,6.3,103,3.6,541,18.7,10
central-michigan,32,11,21,34.4,2076.0,64.9,49.8,95.4,700,1772,39.5,377,594,63.5,203,608,33.4,45.2,48.2,33.5,50.2,19.0,30.8,0.95,1980,61.9,48.5,1063,33.2,31.9,378,11.8,65.1,685,21.4,95,3.0,47.0,329,10.3,0.84,10.3,214,6.7,18.9,393,12.3,6.4,105,3.3,631,19.7,16
charleston-southern,31,19,12,61.3,2206.0,71.2,53.8,108.0,835,1866,44.7,454,658,69.0,259,681,38.0,51.7,54.7,35.3,48.3,19.1,32.6,1.08,2383,76.9,52.0,1103,35.6,34.3,393,12.7,69.7,710,22.9,107,3.5,47.4,396,12.8,0.95,11.4,251,8.1,18.9,416,13.4,4.7,82,2.6,563,18.2,7
north-carolina-charlotte,30,13,17,43.3,2079.0,69.3,48.8,96.7,693,1683,41.2,432,656,65.9,192,590,32.5,46.9,50.4,39.0,49.9,21.5,28.7,0.97,2010,67.0,49.7,1074,35.8,30.0,334,11.1,69.5,740,24.7,92,3.1,56.6,392,13.1,0.93,11.7,243,8.1,20.3,421,14.0,5.0,85,2.8,548,18.3,7
chattanooga,32,11,21,34.4,2249.0,70.3,49.8,100.5,765,1849,41.4,490,714,68.6,240,723,33.2,47.9,51.6,38.6,46.5,21.7,31.9,1.0,2260,70.6,51.7,1254,39.2,31.5,377,11.8,71.9,877,27.4,107,3.3,59.6,456,14.2,1.03,9.0,202,6.3,19.7,443,13.8,1.9,36,1.1,555,17.3,9
chicago-state,30,4,26,13.3,2151.0,71.7,46.1,87.6,688,1732,39.7,353,541,65.2,155,526,29.5,44.2,47.4,31.2,56.6,18.7,24.7,0.88,1884,62.8,48.9,1062,35.4,30.1,345,11.5,67.6,717,23.9,118,3.9,46.5,320,10.7,0.63,9.9,214,7.1,23.6,507,16.9,5.7,99,3.3,626,20.9,26
cincinnati,37,26,11,70.3,2403.0,64.9,54.4,105.0,924,2194,42.1,414,643,64.4,260,763,34.1,48.0,50.5,29.3,52.7,16.4,30.9,1.05,2522,68.2,50.6,1333,36.0,35.7,489,13.2,65.6,844,22.8,108,2.9,51.8,479,12.9,1.19,12.4,298,8.1,16.7,402,10.9,8.2,170,4.6,570,15.4,13
citadel,30,6,24,20.0,2015.0,67.2,48.8,95.5,704,1610,43.7,355,537,66.1,162,486,33.3,48.8,51.6,33.4,56.3,18.4,25.2,0.96,1925,64.2,49.0,975,32.5,29.3,297,9.9,68.6,678,22.6,105,3.5,56.8,400,13.3,0.91,8.9,180,6.0,21.9,441,14.7,2.9,50,1.7,497,16.6,11
clemson,31,16,15,51.6,1977.0,63.8,52.1,101.2,736,1701,43.3,358,534,67.0,171,532,32.1,48.3,51.2,31.4,56.5,17.9,25.6,1.01,2001,64.5,51.3,1018,32.8,33.0,345,11.1,69.7,673,21.7,72,2.3,53.3,392,12.6,1.05,11.7,231,7.5,19.0,375,12.1,7.4,117,3.8,499,16.1,8
cleveland-state,33,22,11,66.7,2120.0,64.2,52.1,102.7,804,1798,44.7,352,496,71.0,217,599,36.2,50.8,53.5,27.6,53.9,16.2,29.9,1.03,2177,66.0,50.3,1067,32.3,35.1,371,11.2,65.5,696,21.1,100,3.0,56.1,451,13.7,0.98,13.2,279,8.5,21.6,458,13.9,7.0,110,3.3,693,21.0,18
coastal-carolina,31,19,12,61.3,2087.0,67.3,55.5,107.7,853,1753,48.7,392,582,67.4,150,440,34.1,52.9,55.4,33.2,62.5,17.4,20.0,1.08,2248,72.5,52.8,1171,37.8,35.6,357,11.5,70.0,814,26.3,82,2.6,47.7,407,13.1,0.95,9.7,203,6.5,20.5,428,13.8,6.8,120,3.9,538,17.4,4
colgate,30,8,22,26.7,1985.0,66.2,46.2,95.4,660,1532,43.1,375,544,68.9,198,515,38.4,49.5,52.9,35.5,48.8,19.8,31.4,0.95,1893,63.1,48.3,980,32.7,26.0,250,8.3,70.7,730,24.3,107,3.6,55.0,363,12.1,0.83,5.6,111,3.7,22.1,439,14.6,4.0,68,2.3,570,19.0,10
college-of-charleston,31,19,12,61.3,2153.0,69.5,50.4,101.8,754,1769,42.6,438,683,64.1,245,725,33.8,49.5,52.3,38.6,46.5,20.0,33.5,1.02,2191,70.7,47.2,1111,35.8,29.9,345,11.1,64.5,766,24.7,104,3.4,49.1,370,11.9,0.9,10.6,229,7.4,19.1,411,13.3,6.1,115,3.7,497,16.0,13
colorado,36,24,12,66.7,2383.0,66.2,50.6,101.9,835,1874,44.6,560,810,69.1,199,572,34.8,49.9,53.8,43.2,52.4,23.1,24.6,1.02,2429,67.5,51.0,1289,35.8,30.1,351,9.8,71.9,938,26.1,97,2.7,50.5,422,11.7,0.9,8.8,210,5.8,19.6,468,13.0,5.8,117,3.2,614,17.1,9
colorado-state,32,20,12,62.5,2088.0,65.2,50.8,107.4,764,1621,47.1,526,685,76.8,189,473,40.0,53.0,57.6,42.3,51.3,23.5,25.3,1.07,2243,70.1,49.7,1011,31.6,28.7,266,8.3,70.7,745,23.3,72,2.2,50.9,389,12.2,0.95,8.2,172,5.4,19.5,408,12.8,3.5,60,1.9,606,18.9,18
columbia,30,15,15,50.0,1919.0,64.0,49.6,101.9,683,1585,43.1,378,509,74.3,211,564,37.4,49.7,53.5,32.1,48.3,19.3,32.4,1.02,1955,65.2,51.3,1021,34.0,29.0,285,9.5,73.7,736,24.5,79,2.6,55.6,380,12.7,1.04,9.5,182,6.1,19.0,365,12.2,4.5,70,2.3,511,17.0,11
connecticut,34,20,14,58.8,2204.0,64.8,54.9,106.0,858,1900,45.2,435,657,66.2,185,557,33.2,50.0,52.8,34.6,57.6,18.6,23.8,1.06,2336,68.7,50.8,1273,37.4,36.3,415,12.2,65.2,858,25.2,122,3.6,53.3,457,13.4,1.09,9.0,199,5.9,19.0,418,12.3,11.5,233,6.9,492,14.5,6
coppin-state,30,14,16,46.7,2093.0,69.8,50.7,105.7,756,1749,43.2,412,596,69.1,289,792,36.5,51.5,54.5,34.1,42.2,18.6,39.2,1.06,2213,73.8,47.3,1042,34.7,30.1,326,10.9,64.4,716,23.9,118,3.9,58.6,443,14.8,1.14,8.3,173,5.8,18.5,387,12.9,2.9,53,1.8,501,16.7,11
cornell,28,12,16,42.9,1928.0,68.9,46.0,95.1,639,1567,40.8,338,494,68.4,217,636,34.1,47.7,50.9,31.5,46.0,18.4,35.5,0.95,1833,65.5,46.5,921,32.9,25.1,255,9.1,67.9,657,23.5,90,3.2,59.3,379,13.5,1.01,11.3,218,7.8,19.6,377,13.5,5.6,85,3.0,558,19.9,16
creighton,35,29,6,82.9,2371.0,67.7,55.4,116.9,975,1935,50.4,535,737,72.6,287,677,42.4,57.8,60.7,38.1,49.6,19.3,31.1,1.17,2772,79.2,52.3,1259,36.0,30.8,330,9.4,73.9,929,26.5,96,2.7,63.2,616,17.6,1.46,7.1,169,4.8,17.8,421,12.0,4.0,82,2.3,592,16.9,6
dartmouth,30,5,25,16.7,1911.0,63.7,44.8,90.4,592,1504,39.4,389,552,70.5,154,463,33.3,44.5,48.9,36.7,50.7,22.5,26.8,0.9,1727,57.6,49.9,970,32.3,27.4,270,9.0,72.5,700,23.3,62,2.1,49.2,291,9.7,0.7,8.5,163,5.4,21.9,418,13.9,4.8,73,2.4,557,18.6,12
davidson,33,25,8,75.8,2287.0,69.3,54.9,112.4,879,1969,44.6,558,731,76.3,255,760,33.6,51.1,55.5,37.1,48.5,21.7,29.8,1.12,2571,77.9,54.3,1280,38.8,35.4,414,12.5,73.3,866,26.2,113,3.4,51.8,455,13.8,1.17,8.0,184,5.6,17.0,388,11.8,6.3,116,3.5,673,20.4,21
dayton,33,20,13,60.6,2179.0,66.0,53.3,108.7,814,1860,43.8,484,623,77.7,257,750,34.3,50.7,54.9,33.5,47.0,20.4,32.5,1.09,2369,71.8,52.6,1177,35.7,36.3,407,12.3,68.9,770,23.3,94,2.8,58.0,472,14.3,1.1,8.0,174,5.3,19.7,430,13.0,5.0,89,2.7,617,18.7,9
delaware,32,18,14,56.2,2192.0,68.5,49.6,100.6,746,1750,42.6,545,760,71.7,169,543,31.1,47.5,52.3,43.4,52.3,24.7,23.0,1.01,2206,68.9,47.7,1185,37.0,28.9,326,10.2,66.4,859,26.8,105,3.3,40.5,302,9.4,0.73,6.8,150,4.7,18.8,412,12.9,8.1,160,5.0,571,17.8,12
delaware-state,29,15,14,51.7,1840.0,63.4,52.3,104.2,694,1596,43.5,349,498,70.1,180,515,35.0,49.1,52.3,31.2,53.6,18.2,28.2,1.04,1917,66.1,45.1,877,30.2,30.3,298,10.3,59.8,579,20.0,99,3.4,49.3,342,11.8,1.14,12.4,228,7.9,16.3,299,10.3,12.2,192,6.6,472,16.3,11
denver,31,22,9,71.0,1922.0,62.0,49.5,109.9,728,1494,48.7,401,526,76.2,255,641,39.8,57.3,60.6,35.2,44.8,19.0,36.2,1.1,2112,68.1,45.5,820,26.5,23.5,197,6.4,67.4,623,20.1,75,2.4,66.5,484,15.6,1.29,11.6,223,7.2,19.5,375,12.1,9.2,137,4.4,564,18.2,10
depaul,31,12,19,38.7,2233.0,72.0,51.9,102.9,857,1956,43.8,360,517,69.6,224,669,33.5,49.5,52.2,26.4,55.1,15.7,29.2,1.03,2298,74.1,46.3,1025,33.1,31.4,374,12.1,61.2,651,21.0,108,3.5,55.3,474,15.3,1.14,11.0,245,7.9,18.5,414,13.4,7.0,126,4.1,637,20.5,16
detroit,36,22,14,61.1,2425.0,67.4,54.4,107.1,903,2008,45.0,626,857,73.0,165,553,29.8,49.1,53.8,42.7,56.8,24.1,19.1,1.07,2597,72.1,51.7,1232,34.2,35.7,433,12.0,67.7,799,22.2,108,3.0,51.3,463,12.9,1.03,11.2,272,7.6,18.6,450,12.5,8.6,165,4.6,684,19.0,14
drake,34,18,16,52.9,2312.0,68.0,47.9,98.6,788,1794,43.9,491,749,65.6,212,585,36.2,49.8,53.0,41.8,50.5,21.5,27.9,0.99,2279,67.0,48.3,1104,32.5,24.7,282,8.3,72.0,822,24.2,91,2.7,44.4,350,10.3,0.8,10.2,236,6.9,19.0,440,12.9,5.7,103,3.0,686,20.2,20
drexel,36,29,7,80.6,2191.0,60.9,53.0,107.3,801,1821,44.0,527,711,74.1,221,584,37.8,50.1,54.4,39.0,49.4,22.4,28.2,1.07,2350,65.3,53.9,1276,35.4,34.4,386,10.7,73.4,890,24.7,107,3.0,57.7,462,12.8,1.11,7.9,173,4.8,19.1,418,11.6,6.6,118,3.3,646,17.9,18
duke,34,27,7,79.4,2340.0,68.8,54.9,112.3,874,1915,45.6,606,864,70.1,274,739,37.1,52.8,56.5,45.1,45.7,23.1,31.3,1.12,2628,77.3,51.4,1249,36.7,34.7,406,11.9,68.1,843,24.8,97,2.9,48.4,423,12.4,1.02,9.0,210,6.2,17.7,415,12.2,6.8,136,4.0,626,18.4,14
duquesne,31,16,15,51.6,2153.0,69.5,52.4,104.6,806,1786,45.1,441,660,66.8,199,594,33.5,50.7,53.6,37.0,53.9,19.6,26.5,1.05,2252,72.6,45.0,955,30.8,29.6,325,10.5,60.3,630,20.3,107,3.5,58.7,473,15.3,1.26,11.1,240,7.7,17.4,374,12.1,6.4,113,3.6,541,17.5,9
east-carolina,31,15,16,48.4,2086.0,67.3,50.7,102.4,747,1714,43.6,406,593,68.5,236,676,34.9,50.5,53.5,34.6,47.8,19.0,33.1,1.02,2136,68.9,49.9,1064,34.3,31.5,337,10.9,68.3,727,23.5,84,2.7,60.5,452,14.6,1.06,11.6,241,7.8,20.4,425,13.7,7.8,131,4.2,558,18.0,15
east-tennessee-state,31,17,14,54.8,2066.0,68.9,54.3,101.5,768,1743,44.1,434,684,63.5,128,411,31.1,47.7,50.7,39.2,61.0,20.7,18.3,1.02,2098,67.7,51.2,1070,34.5,36.8,407,13.1,65.5,663,21.4,96,3.1,42.1,323,10.4,0.77,15.3,316,10.2,20.3,419,13.5,5.7,91,2.9,521,16.8,21
eastern-illinois,29,12,17,41.4,1885.0,65.0,50.6,100.6,688,1579,43.6,373,493,75.7,147,430,34.2,48.2,52.3,31.2,57.1,19.7,23.3,1.01,1896,65.4,48.6,929,32.0,32.0,304,10.5,65.2,625,21.6,94,3.2,55.7,383,13.2,1.01,8.8,165,5.7,20.2,380,13.1,4.3,67,2.3,500,17.2,10
