Total Games,Wins,Losses,Winning Pct,Possessions,Possessions Per 40 minutes,Floor Pct,Efficiency,Field Goals Made,Field Goal Attempts,Field Goal Pct,Free Throws Made,Free Throw Attempts,Free Throw Pct,3-pt Field Goals Made,3-pt Field Goal Attempts,3-pt Field Goal Pct,Effective Field Goal Pct,True Shooting Pct,Free Throw Rate,Field Goal Point Pct,Free Throw Point Pct,3-pt Field Goal Point Pct,Points Per Possessions,Points,Points Per Game,Rebound Pct,Total Rebounds,Total Rebounds Per Game,Offensive Reb Pct,Offensive Rebounds,Offensive Rebounds Per Game,Defensive Reb Pct,Defensive Rebounds,Defensive Rebounds Per Game,Team Rebounds,Team Rebounds Per Game,Assist Pct,Assists,Assists Per Game,Assist to Turnover,Steal Pct,Steals,Steals Per Game,Turnover Pct,Turnovers,Turnovers Per Game,Block Pct,Blocks,Blocks Per Game,Fouls,Fouls Per Game,Disqualifications,Outcome
0.0,-4.0,4.0,-14.8,-27.0,-1.0,-0.6,-1.4,-18.0,18.0,-1.7,7.0,-19.0,2.9,-24.0,-11.0,-5.0,-2.6,-1.7,-1.8,2.1,1.0,-3.1,-0.02,-53.0,-2.0,-0.4,-43.0,-1.6,-1.0,-2.0,-0.1,0.2,-41.0,-1.5,-1.0,0.0,2.8,9.0,0.3,0.14,-1.0,-21.0,-0.8,-1.5,-33.0,-1.2,-2.1,-36.0,-1.3,26.0,1.0,3.0,W
1.0,-7.0,8.0,-29.2,138.0,2.7,-2.6,-2.8,43.0,54.0,1.3,22.0,-8.0,4.0,-8.0,35.0,-5.1,0.9,1.3,-2.2,2.5,-0.1,-2.4,-0.03,100.0,1.1,-1.4,-29.0,-2.5,-2.6,-27.0,-1.5,-0.3,-2.0,-1.0,-24.0,-1.0,17.2,134.0,4.6,0.25,-1.9,-18.0,-1.0,2.0,57.0,1.7,-4.6,-61.0,-2.5,101.0,3.1,3.0,L
1.0,7.0,-6.0,22.8,-46.0,-4.1,-0.5,9.0,1.0,-33.0,1.0,17.0,-32.0,6.1,91.0,176.0,6.4,4.2,4.5,-1.2,-11.8,-0.5,12.3,0.09,110.0,1.4,-1.9,-51.0,-3.1,-6.4,-77.0,-3.2,2.6,26.0,0.1,-11.0,-0.5,-9.2,-62.0,-2.7,0.22,-1.6,-33.0,-1.4,-4.8,-92.0,-3.7,0.2,10.0,0.2,-109.0,-4.6,-9.0,W
-2.0,10.0,-12.0,38.6,-119.0,0.6,5.7,6.5,-32.0,-106.0,1.0,66.0,141.0,-5.9,-1.0,-7.0,0.2,1.2,1.2,11.6,-3.2,3.4,-0.2,0.06,1.0,5.0,5.1,66.0,4.8,10.6,89.0,3.9,-0.5,-23.0,0.9,3.0,0.3,14.6,85.0,3.9,0.24,2.2,31.0,1.5,1.5,8.0,1.1,0.4,-4.0,0.1,56.0,3.3,4.0,W
2.0,12.0,-10.0,43.3,120.0,-0.6,5.8,10.6,140.0,182.0,4.4,77.0,110.0,0.1,-47.0,-121.0,-1.9,2.1,2.0,2.2,12.1,0.2,-12.3,0.1,310.0,6.6,-1.0,65.0,-0.3,-1.0,3.0,-0.8,-1.0,62.0,0.5,-18.0,-0.9,-0.6,78.0,1.9,0.49,2.7,58.0,1.8,-7.4,-106.0,-5.2,1.8,30.0,1.0,14.0,-1.0,-6.0,W
0.0,-6.0,6.0,-22.2,18.0,0.7,-0.8,-6.2,-8.0,16.0,-1.0,-41.0,-27.0,-3.2,-35.0,-53.0,-4.1,-2.2,-2.6,-2.3,5.2,-0.9,-4.3,-0.06,-92.0,-3.4,-0.1,-58.0,-2.1,1.7,26.0,1.0,-1.9,-84.0,-3.1,-15.0,-0.5,-1.8,-17.0,-0.6,-0.26,2.1,40.0,1.4,2.3,44.0,1.6,-3.0,-54.0,-2.0,59.0,2.2,2.0,L
-2.0,5.0,-7.0,21.4,-149.0,-2.9,2.6,2.5,-73.0,-69.0,-2.6,60.0,73.0,1.5,-23.0,-32.0,-3.1,-3.2,-1.9,6.6,-1.8,4.2,-2.4,0.02,-109.0,1.2,5.0,57.0,4.5,7.0,61.0,2.9,3.0,-4.0,1.5,-11.0,-0.2,5.1,-4.0,0.8,0.14,1.2,10.0,0.7,-0.9,-45.0,-0.8,0.4,-2.0,0.2,-77.0,-1.3,-3.0,W
1.0,3.0,-2.0,8.6,29.0,-1.4,0.9,3.0,43.0,-2.0,2.9,-21.0,-21.0,-1.0,21.0,-13.0,6.4,3.6,2.7,-1.3,-0.2,-2.1,2.3,0.03,86.0,0.5,1.0,54.0,0.6,0.3,-7.0,-0.7,1.8,61.0,1.3,15.0,0.4,2.1,40.0,0.9,-0.02,-0.9,-15.0,-0.7,1.7,38.0,1.0,-0.1,2.0,-0.1,34.0,0.5,-1.0,W
0.0,2.0,-2.0,7.4,57.0,-0.4,4.5,-6.6,55.0,148.0,-0.8,-3.0,33.0,-4.1,-76.0,-140.0,-6.1,-4.0,-6.8,-2.4,14.7,0.5,-10.9,-0.07,-55.0,-2.0,2.9,125.0,4.6,7.6,99.0,3.7,-1.8,26.0,1.0,8.0,0.3,2.1,45.0,1.6,0.16,-0.9,-10.0,-0.4,-0.9,-6.0,-0.2,0.3,7.0,0.3,-3.0,-0.1,-1.0,W
0.0,-4.0,4.0,-14.9,-32.0,-1.2,-1.7,-1.8,-11.0,33.0,-1.7,-79.0,-98.0,-1.9,34.0,79.0,2.1,-0.7,-1.5,-7.3,-2.8,-3.4,6.2,-0.01,-67.0,-2.5,-1.0,-54.0,-2.0,-4.2,-28.0,-1.0,2.2,-26.0,-1.0,2.0,0.0,-12.7,-91.0,-3.4,-0.12,-0.5,-13.0,-0.4,-2.4,-47.0,-1.7,-0.7,-10.0,-0.4,-57.0,-2.1,-2.0,W
0.0,-8.0,8.0,-29.6,-50.0,-1.9,-0.1,-8.5,-29.0,-8.0,-1.7,-28.0,-8.0,-3.3,-126.0,-281.0,-5.9,-5.8,-5.4,-0.3,14.6,1.1,-15.7,-0.09,-212.0,-7.9,0.2,-25.0,-0.9,1.2,18.0,0.7,-0.9,-43.0,-1.6,-14.0,-0.5,-3.1,-39.0,-1.5,-0.08,-0.1,-7.0,-0.3,0.0,-9.0,-0.3,-1.8,-30.0,-1.1,-14.0,-0.5,-2.0,L
-1.0,-2.0,1.0,-5.0,-53.0,2.8,1.3,-2.0,1.0,-81.0,2.3,-41.0,32.0,-9.9,-54.0,-98.0,-4.8,0.9,-0.6,4.3,8.0,-0.9,-7.1,-0.02,-93.0,-0.8,-1.3,-44.0,-0.3,-2.0,-32.0,-0.7,-0.6,-12.0,0.4,-12.0,-0.3,0.2,2.0,0.6,0.08,0.9,12.0,0.6,-0.5,-20.0,-0.3,-2.7,-48.0,-1.6,40.0,2.1,-6.0,W
2.0,2.0,0.0,2.8,136.0,0.0,-0.8,0.0,75.0,172.0,-0.1,-13.0,-42.0,2.6,7.0,-14.0,2.9,-0.3,-0.5,-7.0,2.6,-2.3,-0.3,0.0,144.0,0.0,-2.4,66.0,-0.2,-3.5,-2.0,-0.9,-1.3,68.0,0.7,27.0,0.7,-8.6,-21.0,-1.7,-0.03,0.4,20.0,0.3,-1.8,-10.0,-1.1,7.8,133.0,4.4,21.0,-0.6,5.0,W
0.0,4.0,-4.0,14.9,32.0,1.2,1.7,1.8,11.0,-33.0,1.7,79.0,98.0,1.9,-34.0,-79.0,-2.1,0.7,1.5,7.3,2.8,3.4,-6.2,0.01,67.0,2.5,1.0,54.0,2.0,4.2,28.0,1.0,-2.2,26.0,1.0,-2.0,0.0,12.7,91.0,3.4,0.12,0.5,13.0,0.4,2.4,47.0,1.7,0.7,10.0,0.4,57.0,2.1,2.0,W
0.0,-2.0,2.0,-7.4,-57.0,0.4,-4.5,6.6,-55.0,-148.0,0.8,3.0,-33.0,4.1,76.0,140.0,6.1,4.0,6.8,2.4,-14.7,-0.5,10.9,0.07,55.0,2.0,-2.9,-125.0,-4.6,-7.6,-99.0,-3.7,1.8,-26.0,-1.0,-8.0,-0.3,-2.1,-45.0,-1.6,-0.16,0.9,10.0,0.4,0.9,6.0,0.2,-0.3,-7.0,-0.3,3.0,0.1,1.0,L
-1.0,-3.0,2.0,-8.6,-29.0,1.4,-0.9,-3.0,-43.0,2.0,-2.9,21.0,21.0,1.0,-21.0,13.0,-6.4,-3.6,-2.7,1.3,0.2,2.1,-2.3,-0.03,-86.0,-0.5,-1.0,-54.0,-0.6,-0.3,7.0,0.7,-1.8,-61.0,-1.3,-15.0,-0.4,-2.1,-40.0,-0.9,0.02,0.9,15.0,0.7,-1.7,-38.0,-1.0,0.1,-2.0,0.1,-34.0,-0.5,1.0,W
0.0,8.0,-8.0,29.6,50.0,1.9,0.1,8.5,29.0,8.0,1.7,28.0,8.0,3.3,126.0,281.0,5.9,5.8,5.4,0.3,-14.6,-1.1,15.7,0.09,212.0,7.9,-0.2,25.0,0.9,-1.2,-18.0,-0.7,0.9,43.0,1.6,14.0,0.5,3.1,39.0,1.5,0.08,0.1,7.0,0.3,0.0,9.0,0.3,1.8,30.0,1.1,14.0,0.5,2.0,W
4.0,4.0,0.0,6.0,206.0,-4.9,2.6,6.9,75.0,215.0,-1.1,172.0,133.0,13.2,16.0,76.0,-2.6,-1.5,1.3,3.3,-2.8,5.2,-2.4,0.07,338.0,2.0,2.3,80.0,-2.7,7.0,94.0,1.8,-2.4,-14.0,-4.5,-5.0,-0.7,6.0,79.0,0.9,0.18,0.5,26.0,0.1,-1.1,19.0,-1.2,0.9,29.0,0.4,1.0,-2.8,4.0,W
0.0,7.0,-7.0,25.0,-26.0,-3.2,4.7,10.4,50.0,44.0,2.1,67.0,23.0,7.9,4.0,-9.0,1.4,2.0,3.1,0.3,0.5,1.3,-1.8,0.1,171.0,6.2,4.9,74.0,2.7,6.9,54.0,1.9,2.9,20.0,0.8,-21.0,-0.8,9.3,87.0,3.1,0.3,-0.7,-15.0,-0.5,-0.8,-19.0,-0.7,1.7,26.0,0.9,-32.0,-1.1,11.0,W
1.0,3.0,-2.0,8.7,126.0,-0.1,3.0,6.7,61.0,212.0,-2.0,119.0,46.0,13.9,13.0,-2.0,2.7,-2.5,0.1,-2.9,-1.6,3.1,-1.6,0.06,254.0,6.8,6.0,90.0,2.0,6.6,94.0,3.0,5.4,-4.0,-1.0,7.0,0.1,-0.5,32.0,0.6,0.15,1.1,31.0,0.9,-2.4,-19.0,-1.2,0.4,7.0,0.1,17.0,0.0,8.0,W
2.0,6.0,-4.0,18.1,147.0,-1.8,1.3,6.7,71.0,112.0,1.6,103.0,66.0,8.9,31.0,42.0,3.5,2.2,3.5,1.4,-3.1,2.0,1.2,0.06,276.0,5.1,2.6,79.0,0.3,2.9,32.0,0.2,2.2,47.0,0.0,-29.0,-1.3,4.6,69.0,1.6,0.09,0.8,26.0,0.6,0.5,35.0,0.4,2.0,37.0,1.1,63.0,1.1,10.0,W
0.0,3.0,-3.0,10.7,-31.0,-5.9,0.4,4.1,-25.0,-10.0,-1.2,110.0,45.0,12.5,-16.0,-52.0,0.4,-1.8,0.9,3.0,-2.0,5.0,-3.0,0.04,44.0,1.6,0.7,-22.0,-0.8,2.3,13.0,0.4,-1.0,-35.0,-1.2,-15.0,-0.5,10.6,60.0,2.1,0.25,-0.6,-13.0,-0.5,-1.2,-28.0,-1.0,0.7,14.0,0.5,-74.0,-2.6,6.0,L
-2.0,12.0,-14.0,44.3,-135.0,-2.3,6.1,14.5,26.0,-39.0,2.6,120.0,77.0,10.5,-25.0,-114.0,2.5,1.9,4.0,5.6,1.6,4.4,-6.0,0.14,147.0,9.8,2.5,-39.0,1.2,6.1,22.0,1.6,-1.2,-61.0,-0.4,-9.0,-0.1,5.9,53.0,2.7,0.4,2.2,33.0,1.5,-4.3,-111.0,-2.9,1.5,26.0,1.2,-212.0,-5.9,-10.0,W
1.0,-3.0,4.0,-13.5,39.0,-3.3,-6.3,-6.4,-31.0,85.0,-4.4,-55.0,-179.0,10.5,42.0,82.0,3.1,-3.4,-2.0,-14.1,-5.2,-1.7,6.9,-0.07,-75.0,-5.4,-2.4,-93.0,-4.8,-6.1,-35.0,-1.8,1.3,-58.0,-3.0,-2.0,-0.2,12.6,71.0,2.1,0.19,1.8,36.0,1.1,0.0,8.0,-0.2,-2.5,-41.0,-1.7,-24.0,-1.5,8.0,L
4.0,4.0,0.0,6.0,314.0,-0.4,0.9,4.3,150.0,367.0,-0.4,59.0,-13.0,10.6,48.0,117.0,1.7,-0.2,0.7,-13.1,0.3,-2.6,2.3,0.04,407.0,4.9,0.0,189.0,1.8,1.6,73.0,0.9,-1.7,116.0,0.9,9.0,-0.1,3.9,107.0,2.1,0.25,-0.8,14.0,-0.4,-2.0,25.0,-1.0,0.2,32.0,0.5,8.0,-2.5,10.0,W
1.0,4.0,-3.0,12.4,110.0,-3.2,3.2,-4.6,54.0,229.0,-3.1,38.0,1.0,5.8,-22.0,-42.0,-1.3,-4.9,-6.2,-6.7,6.7,1.4,-3.8,-0.05,38.0,-1.2,4.2,169.0,4.9,9.6,131.0,4.4,-1.2,38.0,0.6,20.0,0.6,1.9,43.0,1.0,0.08,-1.8,-22.0,-1.0,-0.4,14.0,0.1,3.0,55.0,1.9,-43.0,-2.2,5.0,L
-1.0,6.0,-7.0,24.6,-3.0,4.7,1.4,6.5,30.0,-73.0,4.0,-13.0,40.0,-6.6,72.0,183.0,1.1,6.7,4.8,4.6,-6.6,-2.0,8.6,0.07,119.0,7.1,-1.5,-19.0,0.6,-3.2,-50.0,-1.4,0.3,31.0,2.0,2.0,0.2,3.3,41.0,2.1,0.16,1.0,19.0,0.9,-0.5,-11.0,0.0,-0.9,-18.0,-0.5,54.0,2.6,-4.0,W
1.0,0.0,1.0,-2.2,83.0,2.8,0.5,-2.0,76.0,91.0,2.2,-54.0,-10.0,-7.3,-47.0,-112.0,-1.9,0.6,-1.1,-2.7,10.6,-3.2,-7.4,-0.02,51.0,-0.8,-3.7,22.0,-0.5,-5.5,-34.0,-1.6,-1.9,56.0,1.1,15.0,0.4,-8.4,-19.0,-1.1,0.05,1.3,32.0,0.9,-2.3,-30.0,-1.4,5.1,85.0,2.8,61.0,1.5,-1.0,L
1.0,6.0,-5.0,19.9,85.0,-1.6,0.4,3.8,10.0,48.0,-0.6,120.0,66.0,11.8,20.0,19.0,2.7,-0.2,2.1,3.0,-5.2,4.3,0.9,0.03,160.0,3.3,2.3,98.0,2.3,6.2,60.0,1.7,-1.6,38.0,0.6,10.0,0.3,12.5,89.0,2.8,0.04,-0.4,1.0,-0.2,2.9,67.0,2.0,3.4,58.0,2.0,17.0,0.0,8.0,W
0.0,-1.0,1.0,-3.6,24.0,-1.4,-2.2,-1.0,-44.0,83.0,-5.2,62.0,-11.0,10.9,33.0,111.0,-1.6,-4.5,-2.1,-3.0,-7.8,3.0,4.8,-0.01,7.0,0.3,0.3,-10.0,-0.3,1.7,39.0,1.4,-1.2,-49.0,-1.7,-3.0,-0.1,-2.3,-42.0,-1.5,-0.06,0.0,3.0,0.1,-1.2,-18.0,-0.7,2.8,46.0,1.7,-74.0,-2.6,7.0,W
-1.0,0.0,-1.0,2.2,-83.0,-2.8,-0.5,2.0,-76.0,-91.0,-2.2,54.0,10.0,7.3,47.0,112.0,1.9,-0.6,1.1,2.7,-10.6,3.2,7.4,0.02,-51.0,0.8,3.7,-22.0,0.5,5.5,34.0,1.6,1.9,-56.0,-1.1,-15.0,-0.4,8.4,19.0,1.1,-0.05,-1.3,-32.0,-0.9,2.3,30.0,1.4,-5.1,-85.0,-2.8,-61.0,-1.5,1.0,L
0.0,1.0,-1.0,3.6,-24.0,1.4,2.2,1.0,44.0,-83.0,5.2,-62.0,11.0,-10.9,-33.0,-111.0,1.6,4.5,2.1,3.0,7.8,-3.0,-4.8,0.01,-7.0,-0.3,-0.3,10.0,0.3,-1.7,-39.0,-1.4,1.2,49.0,1.7,3.0,0.1,2.3,42.0,1.5,0.06,0.0,-3.0,-0.1,1.2,18.0,0.7,-2.8,-46.0,-1.7,74.0,2.6,-7.0,W
1.0,-6.0,7.0,-24.6,3.0,-4.7,-1.4,-6.5,-30.0,73.0,-4.0,13.0,-40.0,6.6,-72.0,-183.0,-1.1,-6.7,-4.8,-4.6,6.6,2.0,-8.6,-0.07,-119.0,-7.1,1.5,19.0,-0.6,3.2,50.0,1.4,-0.3,-31.0,-2.0,-2.0,-0.2,-3.3,-41.0,-2.1,-0.16,-1.0,-19.0,-0.9,0.5,11.0,0.0,0.9,18.0,0.5,-54.0,-2.6,4.0,L
-1.0,-6.0,5.0,-19.9,-85.0,1.6,-0.4,-3.8,-10.0,-48.0,0.6,-120.0,-66.0,-11.8,-20.0,-19.0,-2.7,0.2,-2.1,-3.0,5.2,-4.3,-0.9,-0.03,-160.0,-3.3,-2.3,-98.0,-2.3,-6.2,-60.0,-1.7,1.6,-38.0,-0.6,-10.0,-0.3,-12.5,-89.0,-2.8,-0.04,0.4,-1.0,0.2,-2.9,-67.0,-2.0,-3.4,-58.0,-2.0,-17.0,0.0,-8.0,L
-1.0,-4.0,3.0,-12.4,-110.0,3.2,-3.2,4.6,-54.0,-229.0,3.1,-38.0,-1.0,-5.8,22.0,42.0,1.3,4.9,6.2,6.7,-6.7,-1.4,3.8,0.05,-38.0,1.2,-4.2,-169.0,-4.9,-9.6,-131.0,-4.4,1.2,-38.0,-0.6,-20.0,-0.6,-1.9,-43.0,-1.0,-0.08,1.8,22.0,1.0,0.4,-14.0,-0.1,-3.0,-55.0,-1.9,43.0,2.2,-5.0,L
-2.0,8.0,-10.0,31.2,-380.0,-6.1,-2.4,10.2,-123.0,-380.0,2.9,-104.0,-188.0,4.1,54.0,56.0,6.8,6.0,8.2,-0.6,-12.0,-2.4,10.2,0.1,-210.0,-2.2,0.4,-155.0,-3.1,-6.1,-153.0,-4.7,6.8,-2.0,1.5,-55.0,-1.7,15.7,48.0,2.6,0.31,0.6,-27.0,-0.5,0.2,-66.0,-1.5,1.7,16.0,0.7,-169.0,-4.5,-18.0,W
0.0,-1.0,1.0,-3.7,-48.0,0.7,-1.2,8.0,-35.0,-145.0,2.0,79.0,73.0,4.5,-4.0,-39.0,1.7,2.6,6.3,9.3,-5.3,3.1,-2.1,0.08,91.0,3.3,-0.2,-47.0,-1.7,-3.0,-60.0,-2.3,2.5,13.0,0.4,-44.0,-1.6,8.2,34.0,1.3,0.1,1.2,16.0,0.6,0.6,1.0,0.0,-0.6,-8.0,-0.3,-40.0,-1.5,1.0,W
2.0,8.0,-6.0,24.0,220.0,0.6,6.3,3.6,182.0,298.0,2.8,2.0,8.0,-0.6,40.0,73.0,2.2,2.7,-1.0,-7.9,6.4,-3.2,1.0,0.04,321.0,6.0,3.9,256.0,6.6,7.8,111.0,3.3,0.0,145.0,3.4,42.0,1.3,5.4,145.0,4.1,0.3,-1.7,-11.0,-0.8,-0.4,33.0,0.3,2.1,44.0,1.3,23.0,-0.5,1.0,W
-2.0,4.0,-6.0,17.4,-279.0,-2.6,-1.7,14.4,-86.0,-328.0,3.7,33.0,-46.0,9.7,33.0,44.0,3.3,6.1,9.9,6.4,-11.4,1.9,5.2,0.15,-20.0,4.4,-2.4,-233.0,-5.8,-6.8,-158.0,-4.9,1.9,-75.0,-1.0,-62.0,-1.9,6.6,-1.0,0.9,0.22,0.6,-17.0,-0.1,-1.6,-86.0,-2.2,-0.1,-10.0,-0.2,-104.0,-2.3,-4.0,W
-1.0,-6.0,5.0,-19.5,-282.0,-5.2,-4.0,0.4,-152.0,-346.0,0.3,-67.0,-79.0,-1.2,-26.0,-56.0,-0.9,1.0,3.6,4.9,-5.2,0.3,0.6,0.0,-311.0,-8.5,-1.6,-203.0,-6.1,-4.8,-104.0,-3.5,1.5,-99.0,-2.7,-29.0,-0.9,3.9,-55.0,-1.5,-0.16,1.0,-9.0,-0.1,2.5,-2.0,0.3,-0.2,-17.0,-0.5,-16.0,0.1,3.0,L
0.0,5.0,-5.0,18.6,7.0,2.8,0.1,14.1,26.0,-80.0,4.3,106.0,79.0,8.6,12.0,34.0,-0.1,5.1,9.0,8.1,-4.6,2.7,-2.4,0.14,256.0,9.4,-2.0,-158.0,-5.8,-5.2,-77.0,-2.9,1.2,-81.0,-3.0,-20.0,-0.7,5.1,45.0,1.7,0.2,5.2,92.0,3.4,-1.4,-24.0,-0.9,-3.0,-55.0,-2.1,54.0,2.0,2.0,W
-1.0,4.0,-5.0,16.2,-127.0,0.3,-0.8,8.4,-61.0,-233.0,2.8,63.0,74.0,1.6,-12.0,-26.0,-0.5,3.5,6.7,11.5,-5.3,3.0,-2.1,0.08,15.0,3.1,3.7,-28.0,0.2,-3.1,-73.0,-2.3,10.5,45.0,2.4,-24.0,-0.7,10.7,39.0,1.9,0.13,0.2,-9.0,-0.1,1.2,-2.0,0.3,-1.7,-32.0,-1.1,-81.0,-2.2,-8.0,L
0.0,5.0,-5.0,18.6,-75.0,-0.3,-0.9,8.0,-31.0,-149.0,2.4,42.0,46.0,1.4,-3.0,-40.0,2.0,3.0,6.0,7.7,-4.3,1.4,-1.5,0.08,63.0,2.3,1.5,-61.0,-2.2,-3.5,-69.0,-2.6,6.4,8.0,0.3,-59.0,-2.2,-2.2,-32.0,-1.1,-0.04,4.1,67.0,2.5,-0.1,-17.0,-0.7,1.6,15.0,0.5,51.0,1.9,-7.0,W
-2.0,1.0,-3.0,7.1,-242.0,-1.3,-0.1,8.1,-106.0,-271.0,1.1,34.0,38.0,1.1,-16.0,-32.0,-0.8,1.8,5.0,10.1,-6.4,2.9,-0.7,0.08,-110.0,1.3,0.6,-135.0,-2.4,-1.6,-59.0,-1.5,2.6,-76.0,-1.0,-28.0,-0.8,1.7,-47.0,-0.7,0.03,1.1,-3.0,0.4,-0.4,-54.0,-1.1,-1.0,-25.0,-0.7,-61.0,-0.8,-8.0,W
-1.0,2.0,-3.0,9.0,-26.0,3.9,0.5,14.6,26.0,-105.0,5.0,45.0,33.0,3.5,49.0,61.0,5.5,7.2,9.6,5.6,-8.2,-0.5,4.4,0.15,232.0,10.9,0.0,-96.0,-2.3,-3.6,-73.0,-2.3,3.6,-23.0,0.0,-24.0,-0.7,9.2,69.0,3.0,0.23,0.5,6.0,0.4,-0.1,-7.0,0.1,-2.8,-46.0,-1.6,18.0,1.3,3.0,L
0.0,1.0,-1.0,3.8,-125.0,-2.1,-2.5,4.3,-94.0,-212.0,0.2,62.0,51.0,4.2,-21.0,-47.0,-0.7,0.5,4.4,9.5,-5.9,3.7,-2.2,0.04,-61.0,-2.3,-1.4,-133.0,-4.9,-2.8,-62.0,-2.3,-0.1,-71.0,-2.7,-11.0,-0.4,4.3,-22.0,-0.8,-0.06,3.7,57.0,2.1,1.2,-2.0,-0.1,-1.4,-31.0,-1.2,3.0,0.1,2.0,W
0.0,4.0,-4.0,14.9,59.0,2.3,-1.1,0.5,-25.0,-17.0,-1.2,103.0,153.0,-1.8,4.0,68.0,-4.4,-1.0,0.3,11.6,-4.7,4.5,-0.6,0.01,75.0,2.7,2.3,61.0,2.3,-1.4,-3.0,-0.1,5.9,64.0,2.3,-35.0,-1.3,4.3,14.0,0.6,0.04,2.5,49.0,1.8,-0.5,1.0,0.0,1.3,19.0,0.7,51.0,1.9,8.0,W
0.0,-10.0,10.0,-37.0,-107.0,-1.5,-4.6,-1.9,-84.0,-156.0,-0.9,-25.0,-41.0,0.8,-50.0,-141.0,0.2,-1.8,1.4,2.1,-0.1,0.6,-4.8,-0.02,-157.0,-5.9,-2.7,-150.0,-5.5,-6.4,-81.0,-3.0,0.9,-69.0,-2.6,-22.0,-0.8,-5.2,-84.0,-3.1,-0.24,0.8,3.0,0.1,0.9,-3.0,-0.1,-2.1,-37.0,-1.4,-11.0,-0.4,-1.0,L
2.0,4.0,-2.0,10.2,193.0,-0.4,3.7,-6.6,130.0,320.0,-0.9,-16.0,-9.0,-1.5,-69.0,-154.0,-3.2,-4.3,-7.3,-9.4,17.3,-1.8,-11.2,-0.07,89.0,-2.0,0.5,191.0,4.4,4.1,97.0,2.8,-3.1,94.0,1.7,35.0,1.0,-6.5,24.0,-0.1,0.13,-0.5,10.0,-0.1,-2.7,-16.0,-1.3,8.1,140.0,4.7,18.0,-0.7,4.0,W
0.0,2.0,-2.0,7.5,-25.0,1.6,-2.8,8.4,-44.0,-181.0,2.5,82.0,65.0,6.0,42.0,61.0,4.0,4.7,8.3,9.7,-11.9,2.9,4.7,0.08,122.0,4.5,-1.9,-71.0,-2.6,-3.4,-71.0,-2.7,-0.4,0.0,0.0,-10.0,-0.3,10.6,46.0,1.8,-0.04,1.4,23.0,0.8,3.3,53.0,1.9,0.4,3.0,0.1,60.0,2.2,3.0,L
1.0,5.0,-4.0,16.0,86.0,-1.8,5.4,-3.6,98.0,146.0,2.1,-24.0,12.0,-5.1,-55.0,-153.0,0.3,-0.4,-4.1,-3.7,14.5,-1.6,-8.6,-0.04,31.0,-1.5,3.9,179.0,5.2,7.9,92.0,3.0,0.0,87.0,2.3,23.0,0.7,4.2,85.0,2.5,0.14,-1.8,-25.0,-1.1,0.8,32.0,0.8,0.2,9.0,0.2,31.0,0.4,-2.0,L
0.0,10.0,-10.0,37.0,107.0,1.5,4.6,1.9,84.0,156.0,0.9,25.0,41.0,-0.8,50.0,141.0,-0.2,1.8,-1.4,-2.1,0.1,-0.6,4.8,0.02,157.0,5.9,2.7,150.0,5.5,6.4,81.0,3.0,-0.9,69.0,2.6,22.0,0.8,5.2,84.0,3.1,0.24,-0.8,-3.0,-0.1,-0.9,3.0,0.1,2.1,37.0,1.4,11.0,0.4,1.0,W
-2.0,-4.0,2.0,-10.2,-193.0,0.4,-3.7,6.6,-130.0,-320.0,0.9,16.0,9.0,1.5,69.0,154.0,3.2,4.3,7.3,9.4,-17.3,1.8,11.2,0.07,-89.0,2.0,-0.5,-191.0,-4.4,-4.1,-97.0,-2.8,3.1,-94.0,-1.7,-35.0,-1.0,6.5,-24.0,0.1,-0.13,0.5,-10.0,0.1,2.7,16.0,1.3,-8.1,-140.0,-4.7,-18.0,0.7,-4.0,L
-1.0,-5.0,4.0,-16.0,-86.0,1.8,-5.4,3.6,-98.0,-146.0,-2.1,24.0,-12.0,5.1,55.0,153.0,-0.3,0.4,4.1,3.7,-14.5,1.6,8.6,0.04,-31.0,1.5,-3.9,-179.0,-5.2,-7.9,-92.0,-3.0,0.0,-87.0,-2.3,-23.0,-0.7,-4.2,-85.0,-2.5,-0.14,1.8,25.0,1.1,-0.8,-32.0,-0.8,-0.2,-9.0,-0.2,-31.0,-0.4,2.0,W
1.0,-5.0,6.0,-20.0,182.0,4.1,-0.3,-9.0,74.0,205.0,-1.1,-30.0,-10.0,-3.5,-84.0,-190.0,-3.5,-4.5,-5.0,-5.8,14.4,-1.8,-12.6,-0.09,34.0,-1.4,-0.5,117.0,2.9,2.9,75.0,2.3,-3.9,42.0,0.6,38.0,1.2,0.6,41.0,1.0,-0.25,2.0,53.0,1.7,3.0,82.0,2.6,7.6,123.0,4.2,130.0,4.0,14.0,L
2.0,2.0,0.0,2.8,57.0,-2.9,2.3,5.1,82.0,94.0,2.5,13.0,30.0,-1.4,-18.0,-43.0,-0.9,1.8,1.2,-0.3,5.5,-1.1,-4.4,0.05,159.0,0.6,-1.1,9.0,-2.3,-2.2,-14.0,-1.3,-0.1,23.0,-1.0,-5.0,-0.5,1.5,51.0,0.9,0.31,0.9,22.0,0.3,-3.1,-50.0,-2.6,2.8,52.0,1.4,-22.0,-2.2,-1.0,W
