buffalo,27,18,9,66.7,1838.0,68.1,54.3,107.7,678,1511,44.9,458,643,71.2,166,509,32.6,50.4,54.5,42.6,51.7,23.1,25.2,1.08,1980,73.3,51.9,999,37.0,35.4,332,12.3,68.3,667,24.7,93,3.4,59.3,402,14.9,1.15,10.0,184,6.8,19.0,349,12.9,8.4,128,4.7,503,18.6,11
butler,29,13,16,44.8,1918.0,66.1,53.1,104.5,710,1660,42.8,414,619,66.9,170,531,32.0,47.9,51.3,37.3,53.9,20.7,25.4,1.04,2004,69.1,51.4,1007,34.7,31.2,326,11.2,71.5,681,23.5,84,2.9,45.4,322,11.1,1.11,9.0,173,6.0,15.1,290,10.0,4.9,78,2.7,498,17.2,9
cal-poly,28,10,18,35.7,1719.0,61.4,52.5,103.4,628,1531,41.0,340,496,68.5,181,546,33.2,46.9,50.3,32.4,50.3,19.1,30.6,1.03,1777,63.5,50.2,908,32.4,32.0,313,11.2,68.4,595,21.3,85,3.0,52.5,330,11.8,1.26,9.9,171,6.1,15.2,262,9.4,5.6,79,2.8,522,18.6,4
cal-state-bakersfield,30,12,18,40.0,2003.0,66.8,52.3,104.0,724,1648,43.9,426,624,68.3,210,531,39.5,50.3,53.6,37.9,49.3,20.4,30.2,1.04,2084,69.5,51.7,1042,34.7,34.4,355,11.8,69.0,687,22.9,97,3.2,51.4,372,12.4,0.89,9.9,198,6.6,20.8,417,13.9,7.0,107,3.6,670,22.3,16
cal-state-fullerton,29,11,18,37.9,1944.0,67.0,50.5,100.8,686,1601,42.8,412,628,65.6,175,525,33.3,48.3,51.6,39.2,52.2,21.0,26.8,1.01,1959,67.6,49.9,979,33.8,28.8,299,10.3,71.1,680,23.4,105,3.6,46.5,319,11.0,0.91,6.9,134,4.6,18.0,349,12.0,3.3,52,1.8,560,19.3,11
cal-state-northridge,32,15,17,46.9,2271.0,71.0,53.0,108.4,813,1784,45.6,696,886,78.6,139,370,37.6,49.5,55.8,49.7,54.8,28.3,16.9,1.08,2461,76.9,50.9,1131,35.3,33.1,350,10.9,68.6,781,24.4,79,2.5,53.8,437,13.7,1.06,10.3,233,7.3,18.1,412,12.9,4.8,90,2.8,658,20.6,16
california,30,18,12,60.0,2031.0,67.7,54.2,108.0,792,1737,45.6,441,648,68.1,169,484,34.9,50.5,53.6,37.3,56.8,20.1,23.1,1.08,2194,73.1,50.8,1086,36.2,30.7,318,10.6,70.8,768,25.6,86,2.9,57.3,454,15.1,1.46,7.9,160,5.3,15.3,311,10.4,7.7,134,4.5,526,17.5,11
campbell,32,12,20,37.5,2072.0,64.8,51.3,104.4,771,1747,44.1,344,508,67.7,278,795,35.0,52.1,54.4,29.1,45.6,15.9,38.5,1.04,2164,67.6,48.2,1049,32.8,31.9,345,10.8,64.5,704,22.0,90,2.8,58.9,454,14.2,1.06,9.3,193,6.0,20.6,427,13.3,7.7,140,4.4,572,17.9,6
canisius,31,20,11,64.5,2160.0,69.7,54.0,111.9,827,1809,45.7,521,704,74.0,243,630,38.6,52.4,56.4,38.9,48.3,21.5,30.1,1.12,2418,78.0,47.4,1034,33.4,32.0,344,11.1,62.8,690,22.3,108,3.5,47.0,389,12.5,1.08,9.9,213,6.9,16.7,360,11.6,6.5,119,3.8,563,18.2,16
central-arkansas,28,8,20,28.6,2101.0,75.0,51.1,100.1,764,1712,44.6,389,648,60.0,187,510,36.7,50.1,52.1,37.9,54.8,18.5,26.7,1.0,2104,75.1,46.4,961,34.3,29.1,317,11.3,63.6,644,23.0,86,3.1,47.1,360,12.9,0.89,11.4,240,8.6,19.3,405,14.5,8.1,134,4.8,614,21.9,13
central-connecticut-state,30,11,19,36.7,2140.0,71.3,49.5,98.9,781,1794,43.5,386,538,71.7,169,504,33.5,48.2,51.6,30.0,57.8,18.2,23.9,0.99,2117,70.6,46.3,1036,34.5,28.9,316,10.5,63.7,720,24.0,117,3.9,50.1,391,13.0,0.93,9.7,207,6.9,19.6,420,14.0,7.9,146,4.9,557,18.6,15
central-michigan,30,10,20,33.3,2011.0,67.0,52.5,108.7,745,1714,43.5,457,645,70.9,239,745,32.1,50.4,54.1,37.6,46.3,20.9,32.8,1.09,2186,72.9,49.4,939,31.3,30.2,321,10.7,68.6,618,20.6,106,3.5,47.9,357,11.9,1.13,11.2,226,7.5,15.8,317,10.6,2.3,36,1.2,548,18.3,8
charleston-southern,31,13,18,41.9,2170.0,70.0,55.4,116.3,859,1876,45.8,503,689,73.0,302,789,38.3,53.8,57.3,36.7,44.2,19.9,35.9,1.16,2523,81.4,52.1,1160,37.4,32.6,366,11.8,71.5,794,25.6,105,3.4,49.4,424,13.7,1.27,9.3,202,6.5,15.4,334,10.8,5.0,88,2.8,565,18.2,9
north-carolina-charlotte,29,16,13,55.2,2031.0,70.0,52.6,101.9,739,1658,44.6,422,644,65.5,170,483,35.2,49.7,52.7,38.8,55.0,20.4,24.6,1.02,2070,71.4,52.3,1109,38.2,34.4,359,12.4,70.2,750,25.9,87,3.0,54.1,400,13.8,0.93,8.9,181,6.2,21.1,428,14.8,4.4,75,2.6,525,18.1,18
chattanooga,31,18,13,58.1,2211.0,71.3,54.0,107.1,790,1805,43.8,586,829,70.7,202,600,33.7,49.4,53.8,45.9,49.7,24.7,25.6,1.07,2368,76.4,51.7,1159,37.4,35.5,410,13.2,67.8,749,24.2,106,3.4,46.2,365,11.8,0.88,10.2,226,7.3,18.8,416,13.4,8.7,158,5.1,598,19.3,10
chicago-state,30,12,18,40.0,2132.0,71.1,49.0,98.6,744,1770,42.0,406,603,67.3,209,613,34.1,47.9,51.1,34.1,50.9,19.3,29.8,0.99,2103,70.1,44.8,934,31.1,26.4,301,10.0,63.2,633,21.1,97,3.2,44.4,330,11.0,0.91,12.1,257,8.6,17.1,364,12.1,4.6,75,2.5,685,22.8,24
cincinnati,30,25,5,83.3,1915.0,63.8,56.0,108.7,715,1675,42.7,478,666,71.8,173,525,33.0,47.9,52.3,39.8,52.1,23.0,24.9,1.09,2081,69.4,53.8,1094,36.5,39.7,409,13.6,67.9,685,22.8,101,3.4,53.1,380,12.7,1.14,12.6,242,8.1,17.3,332,11.1,10.8,167,5.6,529,17.6,9
citadel,32,7,25,21.9,2155.0,67.3,48.5,100.2,747,1734,43.1,461,639,72.1,205,569,36.0,49.0,53.0,36.9,50.2,21.3,28.5,1.0,2160,67.5,46.6,1065,33.3,26.7,288,9.0,66.5,777,24.3,96,3.0,58.5,437,13.7,1.09,6.3,136,4.3,18.6,401,12.5,4.9,93,2.9,614,19.2,15
clemson,29,19,10,65.5,1763.0,60.8,52.8,103.1,632,1523,41.5,406,554,73.3,148,491,30.1,46.4,50.9,36.4,53.2,22.3,24.4,1.03,1818,62.7,51.7,1048,36.1,35.1,342,11.8,68.3,706,24.3,80,2.8,46.8,296,10.2,0.93,7.8,138,4.8,18.2,320,11.0,11.0,171,5.9,457,15.8,9
cleveland-state,31,21,10,67.7,2041.0,65.8,54.0,112.0,795,1681,47.3,467,626,74.6,228,557,40.9,54.1,57.8,37.2,49.6,20.4,29.9,1.12,2285,73.7,50.5,1054,34.0,33.2,324,10.5,67.7,730,23.5,86,2.8,56.0,445,14.4,1.14,9.2,187,6.0,19.2,391,12.6,6.4,106,3.4,610,19.7,20
